"ECO_ID","species","genus","family","LSLA","LNC.m","LL","SSD","SCdia","SBthick","RNC","RSRL","RTD","Max.H","RD","SD","LA","SdM"
40149,"acacia mangium","acacia","Fabaceae",1.1064,1.3406,1.1549,-0.2697,1.7336,0.5198,1.36537190792355,3.7849,-0.5183,0.6884,0.1941,-1.2519,3.3686,3.495
40168,"acacia mangium","acacia","Fabaceae",1.0142,1.26,1.2877,-0.2402,1.7489,0.608,1.4198550069075,3.373,-0.5209,1.2048,0.5849,-0.4894,3.4257,2.7737
60129,"acacia mangium","acacia","Fabaceae",1.0921,1.3296,1.1312,-0.2641,1.6821,0.484,1.37230614461664,3.7607,-0.4896,0.6142,0.1549,-1.3166,3.2534,3.2385
60209,"acacia mangium","acacia","Fabaceae",0.9924,1.2399,1.3519,-0.2331,1.7326,0.697,1.41060516808376,3.3828,-0.5184,1.275,0.7547,-0.3227,3.3603,3.0619
60224,"acacia mangium","acacia","Fabaceae",1.0733,1.3131,1.1617,-0.2581,1.659,0.4904,1.37193373942617,3.7178,-0.4809,0.6351,0.1926,-1.2569,3.1781,3.1922
10409,"acacia melanoxylon","acacia","Fabaceae",0.952,1.2065,1.2791,-0.218,1.5826,0.4479,1.43877485953593,3.1339,-0.4402,0.9681,0.3522,-0.6909,2.9615,1.8606
10413,"acacia melanoxylon","acacia","Fabaceae",0.9594,1.2126,1.2826,-0.221,1.6444,0.4929,1.44875731946532,3.1051,-0.4676,1.1327,0.4521,-0.507,3.1481,1.8615
10803,"acacia melanoxylon","acacia","Fabaceae",0.9567,1.2097,1.2983,-0.2203,1.6629,0.5164,1.4512874008413,3.0883,-0.476,1.2084,0.5147,-0.4121,3.2001,1.8875
11302,"acacia melleodora","acacia","Fabaceae",0.9588,1.2156,1.1903,-0.2183,1.3746,0.2215,1.38712454091422,3.393,-0.3507,0.2722,-0.1567,-1.5685,2.3724,1.8634
10701,"acacia mimula","acacia","Fabaceae",0.9309,1.2021,1.2546,-0.2114,1.3567,0.2328,1.38116744570236,3.3183,-0.3544,0.3018,-0.1885,-1.5308,2.2967,1.7519
11302,"acacia murrayana","acacia","Fabaceae",0.9117,1.1728,1.3092,-0.2044,1.4819,0.4018,1.42500733526243,3.0893,-0.4005,0.8516,0.2921,-0.7665,2.6706,1.6376
10402,"acacia myrtifolia","acacia","Fabaceae",0.9098,1.1701,1.2941,-0.2032,1.4544,0.3568,1.43154227075548,3.0614,-0.3835,0.747,0.2006,-0.8899,2.5749,1.5691
11206,"acacia myrtifolia","acacia","Fabaceae",0.906,1.1667,1.3163,-0.2023,1.4688,0.3859,1.43380982236759,3.0506,-0.3924,0.8196,0.2658,-0.7938,2.6145,1.6174
10701,"acacia oncinocarpa","acacia","Fabaceae",0.991,1.2498,1.1714,-0.2326,1.7058,0.3969,1.45676066694257,3.104,-0.4916,1.1625,0.2608,-0.6116,3.4091,1.2572
10803,"acacia oswaldii","acacia","Fabaceae",0.8654,1.1319,1.358,-0.1883,1.3477,0.3594,1.41543746091605,3.0287,-0.3416,0.617,0.2024,-0.942,2.2379,1.6239
10402,"acacia parvipinnula","acacia","Fabaceae",1.0798,1.3181,1.1085,-0.2611,1.827,0.463,1.43540316111381,3.3684,-0.5406,1.1008,0.278,-0.7783,3.7093,2.2543
10402,"acacia penninervis","acacia","Fabaceae",0.9431,1.1993,1.2915,-0.2157,1.6053,0.4271,1.4497267168567,3.0586,-0.4504,1.0711,0.3612,-0.5837,3.0261,1.6493
10409,"acacia penninervis","acacia","Fabaceae",0.9927,1.2444,1.1678,-0.2309,1.5427,0.289,1.42534996491406,3.2727,-0.42,0.6118,NA,-1.2303,2.8597,1.7463
10704,"acacia phlebocarpa","acacia","Fabaceae",0.9445,1.2004,1.2766,-0.2152,1.5336,0.4042,1.42917067879397,3.1698,-0.421,0.8528,0.2703,-0.8285,2.8202,1.8269
11206,"acacia pycnantha","acacia","Fabaceae",0.9334,1.1906,1.2973,-0.2118,1.5276,0.4087,1.43042983179988,3.1338,-0.4187,0.8868,0.3053,-0.7671,2.7989,1.7971
30119,"acacia robur","acacia","Fabaceae",1.1465,1.3777,0.9401,-0.2809,1.7454,0.2986,1.42053167357519,3.7003,-0.5004,0.5634,NA,-1.5466,3.5393,2.3066
11205,"acacia rostellifera","acacia","Fabaceae",1.1882,1.3402,1.0278,-0.2836,1.9231,0.7791,1.44982538756191,3.8275,-0.5404,1.2259,1.0612,NA,3.9531,4.1717
10402,"acacia sp","acacia","Fabaceae",0.9084,1.1703,1.2109,-0.2014,1.3564,0.2145,1.4329180058412,3.0536,-0.3394,0.4528,-0.1039,-1.2576,2.335,1.0162
10409,"acacia sp","acacia","Fabaceae",0.845,1.1139,1.3254,-0.1814,1.3813,0.3241,1.45612756125697,2.8235,-0.3526,0.8786,0.2619,-0.6336,2.4185,0.7099
10803,"acacia sp","acacia","Fabaceae",0.82,1.0916,1.3871,-0.1733,1.3613,0.3641,1.4529542364517,2.7835,-0.3437,0.9383,0.3743,-0.5103,2.3399,0.8269
10113,"acacia spirorbis","acacia","Fabaceae",1.0425,1.2852,1.1585,-0.2483,1.7344,0.4382,1.44107269843696,3.3273,-0.5043,1.0102,0.2558,-0.8179,3.4311,2.114
10803,"acacia stenophylla","acacia","Fabaceae",0.9202,1.1774,1.3452,-0.2078,1.5941,0.5308,1.44711615092648,3.0235,-0.4492,1.1863,0.557,-0.3536,2.9977,1.7987
10705,"acacia stricta","acacia","Fabaceae",0.9284,1.1871,1.2516,-0.2083,1.3534,0.2666,1.39941064276689,3.2308,-0.3435,0.3214,NA,-1.4211,2.2623,1.8077
10402,"acacia suaveolens","acacia","Fabaceae",0.9949,1.2502,1.1851,-0.2319,1.4923,0.2682,1.40245913491217,3.3952,-0.4015,0.3912,-0.146,-1.4937,2.6708,2.0952
10409,"acacia suaveolens","acacia","Fabaceae",0.9495,1.2084,1.2607,-0.217,1.4686,0.3241,1.41099643351638,3.2544,-0.3925,0.5656,NA,-1.1924,2.599,1.9507
10402,"acacia terminalis","acacia","Fabaceae",0.9314,1.1966,1.2542,-0.2113,1.4536,0.3239,1.41786677954573,3.1848,-0.3893,0.634,NA,-1.0972,2.6097,1.5991
10413,"acacia terminalis","acacia","Fabaceae",0.8812,1.1595,1.3021,-0.1952,1.3506,0.2879,1.40778337688397,3.0928,-0.3494,0.525,NA,-1.162,2.3099,1.3309
10803,"acacia tetragonophylla","acacia","Fabaceae",0.806,1.0788,1.4611,-0.1695,1.3566,0.4287,1.43413918704119,2.7897,-0.3516,0.9723,0.4642,-0.4204,2.2759,1.1977
11302,"acacia tetragonophylla","acacia","Fabaceae",0.8733,1.1384,1.3269,-0.1911,1.4159,0.3642,1.43874481413004,2.9502,-0.3695,0.8421,0.2705,-0.7132,2.496,1.1916
11309,"acacia tetragonophylla","acacia","Fabaceae",0.8244,1.095,1.4303,-0.1754,1.3718,0.4158,1.43593828315444,2.8378,-0.3558,0.9319,0.4172,-0.5056,2.3282,1.2479
10704,"acacia thomsonii","acacia","Fabaceae",0.869,1.1392,1.397,-0.1913,1.4292,0.3921,1.42096188112092,3.0047,-0.3804,0.8592,0.3149,-0.7148,2.4802,1.6094
10707,"acacia thomsonii","acacia","Fabaceae",0.8363,1.1087,1.4562,-0.1804,1.3953,0.4175,1.42595461747225,2.9095,-0.3679,0.9146,0.4082,-0.5752,2.3599,1.5616
10409,"acacia trineura","acacia","Fabaceae",0.9996,1.2501,1.1599,-0.2326,1.5047,0.2788,1.41239333998911,3.3562,-0.4065,0.4464,NA,-1.4165,2.7263,1.9621
10402,"acacia ulicifolia","acacia","Fabaceae",1.0403,1.2847,1.1138,-0.2462,1.6305,0.3455,1.4250285535201,3.418,-0.4533,0.7077,NA,-1.1794,3.1537,2.0277
10402,"acacia uncinata","acacia","Fabaceae",0.9218,1.1824,1.2521,-0.2063,1.3456,0.2613,1.40679727477929,3.215,-0.3393,0.319,-0.0983,-1.4121,2.2434,1.7348
10409,"acacia verniciflua","acacia","Fabaceae",0.9967,1.2477,1.1482,-0.2311,1.4609,0.2628,1.40457203521691,3.3951,-0.3859,0.3404,NA,-1.5292,2.615,1.9785
10705,"acacia verniciflua","acacia","Fabaceae",0.9884,1.2396,1.1814,-0.2288,1.5012,0.3151,1.41484805264411,3.335,-0.4036,0.5165,NA,-1.3026,2.7297,1.97
10803,"acacia victoriae","acacia","Fabaceae",0.8103,1.0822,1.4738,-0.1707,1.3328,0.458,1.42493224694871,2.8614,-0.3442,0.8537,0.4484,-0.5367,2.1695,1.5375
11302,"acacia victoriae","acacia","Fabaceae",0.8515,1.1181,1.4039,-0.1841,1.4036,0.4498,1.43142166622986,2.9494,-0.3682,0.9078,0.4402,-0.5574,2.4215,1.5482
11309,"acacia wattsiana","acacia","Fabaceae",0.8756,1.1392,1.4004,-0.1929,1.4724,0.4633,1.43337615115196,2.9816,-0.3986,0.9968,0.4697,-0.5145,2.6104,1.7222
10803,"acacia wilhelmiana","acacia","Fabaceae",0.8808,1.1451,1.2567,-0.1924,1.3235,0.1895,1.43253317493059,2.9731,-0.3207,0.4716,NA,-1.2112,2.2188,0.9406
11207,"acacia wilhelmiana","acacia","Fabaceae",0.9027,1.1645,1.2558,-0.2002,1.3721,0.2423,1.42648848877223,3.0595,-0.346,0.5223,NA,-1.1754,2.3561,1.252
10124,"acalypha caturus","acalypha","Euphorbiaceae",1.2919,1.4793,0.7324,-0.3399,2.0929,0.126,1.50462715319627,3.7889,-0.6467,0.6225,NA,-1.7274,4.194,2.5206
60210,"acalypha communis","acalypha","Euphorbiaceae",1.2876,1.4758,0.7466,-0.3387,2.1096,0.1706,1.51283909274061,3.7293,-0.6518,0.6786,NA,-1.633,4.2267,2.5455
60142,"acalypha cuneata","acalypha","Euphorbiaceae",1.2901,1.4779,0.7413,-0.3396,2.1276,0.1775,1.51458095433317,3.7186,-0.6591,0.7246,NA,-1.5864,4.2838,2.5107
60129,"acalypha diversifolia","acalypha","Euphorbiaceae",1.1614,1.3627,0.9464,-0.2972,1.9756,0.2375,1.52078736706697,3.3763,-0.6001,0.8864,0.3699,-1.1405,3.7964,2.1467
31004,"acalypha glabrata","acalypha","Euphorbiaceae",1.1932,1.3922,0.9058,-0.308,2.0258,0.2402,1.51968889230184,3.4697,-0.6215,0.8729,0.3267,-1.2206,3.9421,2.3131
60129,"acalypha macrostachya","acalypha","Euphorbiaceae",1.2127,1.4067,0.8345,-0.3143,2.1055,0.1758,1.54108351598671,3.344,-0.6471,1.0694,0.3249,-1.0745,4.2376,1.7069
60142,"acalypha pub","acalypha","Euphorbiaceae",1.2608,1.4517,0.7924,-0.3301,2.101,0.1899,1.51710612567906,3.6205,-0.65,0.7794,0.1632,-1.4662,4.1921,2.4141
60142,"acalypha sharpdent","acalypha","Euphorbiaceae",1.2399,1.4358,0.7318,-0.3206,1.7907,NA,1.47170819923797,3.8108,-0.5169,NA,-0.436,-2.5128,3.2566,2.4562
60142,"acalypha sharpub","acalypha","Euphorbiaceae",1.2673,1.4583,0.7451,-0.3312,1.9881,0.0908,1.49770763805576,3.7373,-0.6008,0.3725,NA,-1.9553,3.8547,2.4798
60154,"acalypha skutchii","acalypha","Euphorbiaceae",1.2579,1.4479,0.8256,-0.3289,2.0508,0.1818,1.50881646064576,3.7084,-0.6351,0.6301,0.1176,-1.6235,4.0011,2.7241
60161,"acalypha skutchii","acalypha","Euphorbiaceae",1.3494,1.5294,0.6407,-0.3582,2.1111,0.0871,1.50179707276067,3.9686,-0.6522,0.3858,NA,-2.0956,4.243,2.8102
51308,"acamptopappus sphaerocephalus","acamptopappus","Asteraceae",1.121,1.2903,0.6968,-0.3044,1.0937,-0.1825,1.22730811666086,3.6932,-0.4139,-1.0153,-0.9996,-3.2101,1.8708,0.6319
60107,"acanthella sprucei","acanthella","Melastomataceae",1.0158,1.2027,1.2172,-0.2327,1.2928,-0.0884,2.04927424465578,3.0669,-0.3809,0.2162,NA,-1.5806,2.2044,-1.5343
11205,"acanthocarpus preissii","acanthocarpus","Laxmanniaceae",1.2533,1.3457,1.4508,-0.305,1.4198,0.2379,2.20776304811381,3.7635,-0.7311,NA,NA,-1.5573,2.7402,NA
81014,"acantholimon alatavicum","acantholimon","Plumbaginaceae",0.9094,0.7057,-0.9799,-0.2834,0.5388,-0.8912,0.843388522938088,2.281,-0.2086,-1.8327,-2.1453,-3.778,1.5472,1.6568
80507,"acantholimon cymosum","acantholimon","Plumbaginaceae",0.8057,0.6102,-0.6425,-0.2548,0.9507,-0.3924,1.12162549220847,1.5776,-0.3941,NA,-0.7581,-1.3709,2.7323,1.2738
80407,"acantholimon pterostegium","acantholimon","Plumbaginaceae",0.7349,0.5503,-0.6411,-0.2282,0.5409,-0.6375,1.00078536247342,1.6777,-0.2194,-0.9646,-1.3474,-2.4142,1.4845,1.1722
80407,"acantholimon sp","acantholimon","Plumbaginaceae",0.8364,0.6372,-0.7807,-0.2616,0.7047,-0.6,1.00725689296512,1.8946,-0.2873,-0.9035,-1.3805,-2.5059,2.0165,1.5071
80407,"acanthophyllum glandulosum","acanthophyllum","Caryophyllaceae",0.7416,0.8935,1.1362,-0.2133,0.6752,0.3193,1.26481074206352,2.6798,-0.4421,NA,NA,-1.2769,1.1937,NA
80407,"acanthophyllum pungens","acanthophyllum","Caryophyllaceae",0.7963,0.9419,1.0362,-0.2309,0.7111,0.2673,1.25219988524943,2.8241,-0.4538,-0.1844,-0.1899,-1.5567,1.3283,NA
60210,"acanthostyles buniifolius","acanthostyles","Asteraceae",0.9871,1.167,1.1121,-0.2654,1.4717,0.3858,1.36227507978312,2.9183,-0.5808,0.9249,0.5638,-0.6398,2.9464,0.3693
80415,"acer amplum","acer","Sapindaceae",1.1553,1.3084,0.9556,-0.2856,1.687,0.45,1.26560309124168,3.4306,-0.543,0.9657,0.311,-0.8013,3.5242,1.5986
80414,"acer barbinerve","acer","Sapindaceae",1.2458,1.3916,0.7345,-0.3138,1.6042,0.2449,1.20171385257136,3.8109,-0.5019,0.241,-0.303,-1.8345,3.3323,1.7579
80443,"acer barbinerve","acer","Sapindaceae",1.2891,1.4295,0.677,-0.3283,1.678,0.2473,1.20658843278426,3.8955,-0.5324,0.2606,-0.3427,-1.8919,3.5589,1.884
80415,"acer buergerianum","acer","Sapindaceae",1.2357,1.3322,0.8659,-0.303,1.6944,0.6568,1.26924200940203,3.7145,-0.5279,0.7843,0.6197,-0.8101,3.5098,2.9342
80434,"acer buergerianum","acer","Sapindaceae",1.3362,1.4088,0.7853,-0.3357,1.9405,0.7632,1.27891357471596,3.9241,-0.6188,1.1368,0.8891,-0.5408,4.2441,3.5419
40137,"acer campbellii","acer","Sapindaceae",1.1539,1.2952,1.0055,-0.2844,1.7835,0.6123,1.29607256635984,3.32,-0.5767,1.3249,0.6937,-0.2846,3.7847,1.8334
80406,"acer campestre","acer","Sapindaceae",1.1276,1.2936,0.9466,-0.277,1.4666,0.2963,1.11340181707962,3.5401,-0.4518,0.3385,-0.1264,-1.5276,2.8583,1.6667
80409,"acer campestre","acer","Sapindaceae",1.14,1.3026,0.9851,-0.283,1.7034,0.4938,1.19387839127242,3.3836,-0.5508,1.0709,0.3729,-0.6731,3.5891,1.607
80431,"acer campestre","acer","Sapindaceae",1.1077,1.279,0.9548,-0.2721,1.6213,0.3731,1.21962381525265,3.2392,-0.5113,0.9585,0.1803,-0.8016,3.3918,0.8807
80445,"acer campestre","acer","Sapindaceae",1.1401,1.3022,0.9799,-0.2837,1.7106,0.5209,1.09868524999747,3.3955,-0.5555,1.0869,0.4007,-0.643,3.6115,1.7321
81209,"acer campestre","acer","Sapindaceae",1.1768,1.3355,0.9061,-0.2941,1.6409,0.3892,1.15338187793349,3.5776,-0.5214,0.6794,NA,-1.2124,3.4024,1.8131
81211,"acer campestre","acer","Sapindaceae",1.1794,1.3384,0.8751,-0.2943,1.5824,0.3385,1.13380706627468,3.6307,-0.4981,0.4736,NA,-1.4516,3.234,1.7979
81215,"acer campestre","acer","Sapindaceae",1.2255,1.3727,0.8439,-0.3094,1.7265,0.4193,1.16515229225303,3.6756,-0.5556,0.7417,0.1081,-1.1913,3.6642,2.0366
80414,"acer caudatum","acer","Sapindaceae",1.2365,1.3471,0.8527,-0.3061,1.7396,0.5902,1.27270932806773,3.6461,-0.5505,0.8751,0.5063,-0.82,3.6707,2.4856
80510,"acer caudatum","acer","Sapindaceae",1.2659,1.3636,0.8685,-0.3157,1.877,0.6941,1.28049186704559,3.6808,-0.6033,1.2069,0.8009,-0.448,4.0589,2.845
80412,"acer circinatum","acer","Sapindaceae",1.2454,1.3902,0.7796,-0.3151,1.7543,0.3801,1.24437361996498,3.6793,-0.5667,0.7377,NA,-1.2418,3.7841,1.7211
40118,"acer cordatum","acer","Sapindaceae",1.0082,1.2207,1.0149,-0.242,1.4164,0.2153,1.27016856066136,3.0499,-0.437,0.7115,-0.1215,-1.0598,2.8481,NA
80415,"acer cordatum","acer","Sapindaceae",1.1323,1.2892,1.028,-0.2791,1.7278,0.4754,1.28123796042784,3.3571,-0.5564,1.2175,0.4995,-0.4986,3.6259,1.5601
40118,"acer coriaceifolium","acer","Sapindaceae",1.2586,1.3582,1.0171,-0.3155,1.8863,0.9402,1.14272413187709,3.9088,-0.6332,1.2377,1.0966,-0.2934,3.9808,4.3064
40118,"acer davidii","acer","Sapindaceae",1.1519,1.3035,0.9022,-0.2827,1.5435,0.3216,1.22011070426399,3.5164,-0.4742,0.5511,NA,-1.284,3.1265,1.4575
80415,"acer davidii","acer","Sapindaceae",1.1613,1.307,0.9215,-0.2857,1.6405,0.4104,1.27125363381322,3.4732,-0.5158,0.8376,0.2682,-0.9323,3.4057,1.5634
40118,"acer fabri","acer","Sapindaceae",1.3577,1.4867,0.5689,-0.3491,1.7612,0.1602,1.30561358693739,4.07,-0.5548,NA,-0.4342,-2.0517,3.8738,1.7332
40149,"acer fabri","acer","Sapindaceae",1.2672,1.408,0.6825,-0.3192,1.6405,0.1591,1.32323972105516,3.8108,-0.5036,0.3149,-0.3366,-1.833,3.5004,1.2843
50529,"acer glabrum","acer","Sapindaceae",1.2044,1.3537,0.789,-0.3018,1.7549,0.2927,1.29723072076017,3.3911,-0.5572,0.9522,NA,-0.9913,3.8194,0.8047
80412,"acer glabrum","acer","Sapindaceae",1.2664,1.4075,0.7407,-0.3227,1.8649,0.3706,1.28469010502925,3.5827,-0.6063,0.9996,NA,-1.0098,4.1397,1.3683
81208,"acer granatense","acer","Sapindaceae",1.2416,1.3549,0.7991,-0.3085,1.7289,0.4122,1.27636758192254,3.5949,-0.5412,0.7854,0.2744,-1.0457,3.6462,1.9131
81215,"acer granatense","acer","Sapindaceae",1.2007,1.3258,0.8628,-0.2966,1.7562,0.4789,1.31411170571421,3.4099,-0.5545,1.0634,0.4576,-0.6614,3.7475,1.5858
50530,"acer grandidentatum","acer","Sapindaceae",1.1354,1.292,0.9742,-0.2793,1.6797,0.4832,1.27358919818978,3.348,-0.5371,1.0507,0.3994,-0.6528,3.5282,1.4301
50414,"acer japonicum","acer","Sapindaceae",1.3253,1.4424,0.7425,-0.3398,1.9087,0.4401,1.24682344152979,3.8297,-0.6263,0.8685,0.1699,-1.17,4.1634,2.4324
80428,"acer japonicum","acer","Sapindaceae",1.3154,1.4343,0.7596,-0.3366,1.8788,0.4287,1.23828703206951,3.8189,-0.6145,0.8113,0.1418,-1.2227,4.0592,2.4437
80440,"acer japonicum","acer","Sapindaceae",1.2865,1.408,0.8196,-0.3275,1.8992,0.4869,1.26132949516372,3.6969,-0.6234,1.0262,0.325,-0.9096,4.1161,2.3293
80510,"acer japonicum","acer","Sapindaceae",1.3911,1.4825,0.7155,-0.3595,2.0169,0.5206,1.24307279085518,4.0138,-0.6678,0.9453,0.3235,-1.1153,4.4273,3.2007
40167,"acer laurinum","acer","Sapindaceae",1.146,1.3043,0.8871,-0.2809,1.4512,0.2579,1.18622153627083,3.5764,-0.4406,0.2162,-0.205,-1.673,2.8279,1.5533
50413,"acer leucoderme","acer","Sapindaceae",1.0446,1.2518,0.9781,-0.2532,1.2845,NA,1.16363835962892,3.3402,-0.3953,NA,-0.6358,-1.9504,2.3631,0.4054
50508,"acer macrophyllum","acer","Sapindaceae",1.3601,1.4906,0.6532,-0.3539,1.9593,0.3465,1.25963687621106,3.9025,-0.6495,0.8336,NA,-1.3902,4.3981,2.0127
50519,"acer macrophyllum","acer","Sapindaceae",1.3108,1.4474,0.7534,-0.3379,1.8983,0.367,1.26226356693396,3.797,-0.6281,0.8671,NA,-1.2624,4.1727,2.014
80414,"acer mandshuricum","acer","Sapindaceae",1.1293,1.3232,0.9142,-0.2831,1.6442,0.2188,1.25041024277268,3.335,-0.5287,0.8296,-0.1545,-1.1799,3.4837,0.5033
80426,"acer mandshuricum","acer","Sapindaceae",1.1497,1.3451,0.8788,-0.2909,1.7603,0.2827,1.29833117308753,3.2776,-0.5815,1.1208,NA,-0.8801,3.8833,0.2799
80440,"acer maximowiczianum","acer","Sapindaceae",1.1272,1.2853,0.9444,-0.2756,1.5769,0.376,1.25864925318981,3.3782,-0.4905,0.7466,0.1618,-1.0125,3.2234,1.2852
81209,"acer monspessulanum","acer","Sapindaceae",1.1152,1.2351,0.9324,-0.264,1.462,0.3572,1.26157211911448,3.3266,-0.4235,0.5813,0.3215,-1.0084,2.8173,1.4207
81215,"acer monspessulanum","acer","Sapindaceae",1.0985,1.2288,0.9799,-0.2606,1.518,0.4556,1.29761608690735,3.2511,-0.4567,0.8278,0.4794,-0.6942,3.005,1.4111
81305,"acer monspessulanum","acer","Sapindaceae",1.093,1.2255,0.9388,-0.2579,1.4408,0.3448,1.28457284333104,3.2581,-0.4191,0.6027,0.2723,-0.9808,2.7945,1.1213
50403,"acer negundo","acer","Sapindaceae",1.2894,1.4345,0.6169,-0.3304,2.0018,0.0936,1.2156904262532,3.4304,-0.6119,1.0934,NA,-1.1355,4.3624,0.6186
50406,"acer negundo","acer","Sapindaceae",1.2965,1.4409,0.6488,-0.3319,1.9252,0.1597,1.25331134580641,3.5974,-0.5955,0.8696,-0.1,-1.3477,4.18,1.1402
50410,"acer negundo","acer","Sapindaceae",1.1901,1.3481,0.786,-0.2961,1.7011,0.1186,1.22994535888754,3.4174,-0.5051,0.6628,-0.1178,-1.394,3.4783,0.8936
50411,"acer negundo","acer","Sapindaceae",1.2729,1.4197,0.6903,-0.3244,1.9116,0.1808,1.26160065419948,3.522,-0.5932,0.9407,NA,-1.2176,4.1298,1.0644
50414,"acer negundo","acer","Sapindaceae",1.2702,1.4162,0.7325,-0.3245,2.0211,0.2914,1.29051318508756,3.4367,-0.6393,1.3264,0.2566,-0.7497,4.4601,1.0776
50415,"acer negundo","acer","Sapindaceae",1.2713,1.4196,0.6296,-0.3218,1.7077,NA,1.19839863233499,3.6989,-0.5033,0.2898,-0.4625,-1.9895,3.529,1.1177
50519,"acer negundo","acer","Sapindaceae",1.2965,1.4412,0.6544,-0.3315,1.8454,0.1132,1.22108806848273,3.6936,-0.5641,0.5917,-0.2621,-1.6715,3.9124,1.4046
50529,"acer negundo","acer","Sapindaceae",1.3165,1.4592,0.5517,-0.3376,1.8899,NA,1.25418299066125,3.6137,-0.5724,0.6726,-0.3478,-1.6653,4.1302,0.7134
50530,"acer negundo","acer","Sapindaceae",1.1985,1.3542,0.7994,-0.2997,1.8187,0.2087,1.26497357461992,3.3327,-0.5533,1.0238,0.117,-0.9819,3.8462,0.8156
50804,"acer negundo","acer","Sapindaceae",1.2772,1.4232,0.6882,-0.3259,1.9385,0.2041,1.26979304386123,3.5206,-0.6023,1.0156,NA,-1.1322,4.2181,1.0782
80431,"acer negundo","acer","Sapindaceae",1.1976,1.3694,0.727,-0.3017,1.8358,0.1109,1.28388442016954,3.2406,-0.561,1.0362,-0.0885,-1.0669,3.9782,NA
81330,"acer negundo","acer","Sapindaceae",1.2003,1.3545,0.811,-0.3001,1.8339,0.2645,1.26701441488621,3.3547,-0.561,1.0765,0.2095,-0.8896,3.8925,0.9853
50414,"acer nigrum","acer","Sapindaceae",1.2105,1.3602,0.7707,-0.3014,1.5341,0.2362,1.20889798549337,3.7219,-0.4701,0.2105,-0.2839,-1.8057,3.1358,1.5608
81211,"acer obtusatum","acer","Sapindaceae",1.2669,1.3835,0.8131,-0.3185,1.7957,0.5053,1.25669610285605,3.7145,-0.5755,0.8461,0.3278,-1.0063,3.8341,2.3981
80434,"acer oliverianum","acer","Sapindaceae",1.1954,1.3102,1.0274,-0.2956,1.9055,0.7581,1.30298209848743,3.4132,-0.6154,1.5866,1.0567,NA,4.0863,2.6025
81215,"acer opalus","acer","Sapindaceae",1.1309,1.2882,0.9761,-0.2779,1.6945,0.4917,1.27779710055599,3.3235,-0.5419,1.1286,0.4498,-0.561,3.5846,1.3447
50413,"acer palmatum","acer","Sapindaceae",1.2355,1.3787,0.8013,-0.312,1.8116,0.4165,1.2844059163079,3.5392,-0.5873,0.9912,0.2049,-0.9287,3.9601,1.4763
80423,"acer palmatum","acer","Sapindaceae",1.223,1.3668,0.869,-0.3088,1.8705,0.5213,1.29142213484916,3.4724,-0.6161,1.2285,0.4195,-0.6076,4.105,1.6879
80441,"acer palmatum","acer","Sapindaceae",1.2006,1.3479,0.8424,-0.3012,1.8598,0.4439,1.32827560498501,3.31,-0.6063,1.3237,0.385,-0.4978,4.1234,0.9549
-9998,"acer pensylvanicum","acer","Sapindaceae",1.306,1.4604,0.7812,-0.3392,1.8897,0.4343,1.21840419924972,3.9085,-0.6412,0.8231,NA,-1.3254,4.1732,2.2585
50403,"acer pensylvanicum","acer","Sapindaceae",1.2521,1.4125,0.8797,-0.3216,1.8439,0.4842,1.22723091332777,3.7677,-0.6245,0.9445,0.1557,-1.0725,4.0143,2.1766
50406,"acer pensylvanicum","acer","Sapindaceae",1.2661,1.4256,0.8384,-0.3258,1.8131,0.4302,1.21356025468275,3.8388,-0.6103,0.7656,NA,-1.3131,3.9272,2.1998
50407,"acer pensylvanicum","acer","Sapindaceae",1.2569,1.4155,0.8962,-0.3229,1.8218,0.5252,1.20258911399334,3.8568,-0.6205,0.8526,0.1686,-1.1484,3.9282,2.5468
50410,"acer pensylvanicum","acer","Sapindaceae",1.2273,1.394,0.8894,-0.3136,1.8057,0.4721,1.24777447594,3.6859,-0.6116,0.952,0.1408,-1.028,3.9261,1.8984
50411,"acer pensylvanicum","acer","Sapindaceae",1.2063,1.374,0.8962,-0.3051,1.6223,0.3412,1.17788264326532,3.7789,-0.531,0.4338,-0.1607,-1.6024,3.3342,2.0399
80411,"acer pictum","acer","Sapindaceae",1.513,1.5359,0.6069,-0.3908,2.1636,0.6115,1.26407842125929,4.3404,-0.7012,1.0379,0.6843,-1.0002,4.7905,4.3493
80414,"acer pictum","acer","Sapindaceae",1.1853,1.3046,0.873,-0.2899,1.6643,0.3807,1.28949084619955,3.4091,-0.5158,0.863,0.3325,-0.8768,3.4375,1.4684
80423,"acer pictum","acer","Sapindaceae",1.1909,1.3078,0.8831,-0.2917,1.7098,0.4513,1.29606817353448,3.4249,-0.5338,1.0058,0.4798,-0.6935,3.5859,1.6288
80426,"acer pictum","acer","Sapindaceae",1.16,1.3221,0.8092,-0.2866,1.5626,0.2412,1.27403077643827,3.4167,-0.4935,0.54,-0.1617,-1.3694,3.2572,0.68
80428,"acer pictum","acer","Sapindaceae",1.2727,1.3811,0.7484,-0.3191,1.8174,0.3816,1.29906471611349,3.5777,-0.5782,0.9318,0.2683,-0.9651,3.9258,1.6444
80440,"acer pictum","acer","Sapindaceae",1.2346,1.3474,0.8214,-0.3069,1.8107,0.4449,1.30802414396814,3.4737,-0.576,1.1078,0.4576,-0.6753,3.8983,1.5981
